Problem-Solving Score,Coding Experience (Years),Work_Experience,Project Experience,Technical_Skills,Soft_Skills,Academic Background,Interests,Personality Type,Certifications,Work Preference,Preferred Tech Stack,Recommended Career
87.5387883515575,4.594987269980792,1.4327911621014042,7.555276765562197,"Cryptography, Network Security, Ethical Hacking","Creativity, Communication, Critical Thinking",Mathematics,"Cryptography, Network Security, Ethical Hacking",ISTJ,Google Certified,Hybrid,"Cryptography, Network Security, Ethical Hacking",Cybersecurity Expert
85.26994209222896,2.0587767533273915,0.9976864819799997,9.54253544343863,"R, PyTorch, TensorFlow, SQL","Adaptability, Leadership",Physics,"R, PyTorch, TensorFlow, SQL",ENFJ,AWS Certified,Remote,"R, PyTorch, TensorFlow, SQL",Data Scientist
89.74777067720662,5.162248783469909,2.1995484301448127,4.176393390661795,"Cryptography, Ethical Hacking, Python, Network Security","Creativity, Critical Thinking",Data Science,"Cryptography, Ethical Hacking, Python, Network Security",ENFJ,Microsoft Certified,Hybrid,"Cryptography, Ethical Hacking, Python, Network Security",Cybersecurity Expert
70.07551015775049,4.0929031081196765,3.234775775566268,8.239334068019751,"Linux, Docker, AWS, Jenkins","Critical Thinking, Problem Solving",Information Technology,"Linux, Docker, AWS, Jenkins",ISTJ,CompTIA Security+,Remote,"Linux, Docker, AWS, Jenkins",DevOps Engineer
81.58058718028667,4.496669174893091,1.1962006873341111,4.3431400015515855,"Docker, AWS, Linux","Problem Solving, Creativity",Information Technology,"Docker, AWS, Linux",ISTJ,AWS Certified,Remote,"Docker, AWS, Linux",DevOps Engineer
75.9597573922079,5.610845023452105,5.290079417754267,12.515485001272264,"SQL, JavaScript","Communication, Adaptability, Leadership",Mathematics,"SQL, JavaScript",ISTP,AWS Certified,On-Site,"SQL, JavaScript",Software Engineer
82.66002074532884,2.0511830057192917,1.5126116142450419,8.658884970564769,"Java, JavaScript","Leadership, Critical Thinking",Physics,"Java, JavaScript",ISTJ,Microsoft Certified,On-Site,"Java, JavaScript",Software Engineer
81.23291064826908,4.098219378475097,3.174700113090882,8.95233549963373,"Cryptography, Python, Network Security, Ethical Hacking","Time Management, Critical Thinking",Computer Science,"Cryptography, Python, Network Security, Ethical Hacking",INTJ,Microsoft Certified,On-Site,"Cryptography, Python, Network Security, Ethical Hacking",Cybersecurity Expert
83.94331957224503,5.799132590379645,2.7734658652968567,10.95814597371882,"Python, R, SQL","Communication, Creativity, Problem Solving",Computer Science,"Python, R, SQL",ENFP,Microsoft Certified,On-Site,"Python, R, SQL",Data Scientist
81.9129957042252,3.605169166862593,1.5577102561045133,7.712264866027878,"Python, JavaScript","Leadership, Critical Thinking",Information Technology,"Python, JavaScript",ENFP,,On-Site,"Python, JavaScript",Software Engineer
84.01166870881667,5.452495346108775,1.20534700404657,14.719164624407746,"Python, Java, JavaScript","Critical Thinking, Leadership, Time Management",Information Technology,"Python, Java, JavaScript",ISTJ,CompTIA Security+,On-Site,"Python, Java, JavaScript",Software Engineer
76.70377690805425,6.9067119791416705,1.474661511380823,7.552674236566461,"Cryptography, Python","Teamwork, Leadership",Physics,"Cryptography, Python",ENFJ,AWS Certified,Remote,"Cryptography, Python",Cybersecurity Expert
91.63404710020995,4.70856030756465,4.1503641542497185,4.779020972488678,"TensorFlow, Python, SQL, PyTorch","Creativity, Teamwork, Communication",Electronics Engineering,"TensorFlow, Python, SQL, PyTorch",INTJ,Cisco Certified,Hybrid,"TensorFlow, Python, SQL, PyTorch",Data Scientist
86.23513321802557,4.804953800140469,0.16966942910821065,9.457337827312323,"TensorFlow, SQL, PyTorch","Teamwork, Time Management, Leadership",Electronics Engineering,"TensorFlow, SQL, PyTorch",ENTP,Cisco Certified,Hybrid,"TensorFlow, SQL, PyTorch",Data Scientist
79.46955986618076,2.0093994176245533,0.3584217670273351,3.2616424230955836,"Kubernetes, AWS, Docker","Creativity, Adaptability, Problem Solving",Electronics Engineering,"Kubernetes, AWS, Docker",ENFP,Microsoft Certified,On-Site,"Kubernetes, AWS, Docker",DevOps Engineer
80.62487296171878,5.363960566497026,3.237084045990688,9.088211435037259,"Python, Network Security, Cryptography","Time Management, Teamwork, Critical Thinking",Data Science,"Python, Network Security, Cryptography",INTP,,Remote,"Python, Network Security, Cryptography",Cybersecurity Expert
75.0,2.884715160237704,0.9467426118169384,6.9061742955648775,"Network Security, Cryptography, Python","Adaptability, Time Management, Leadership",Computer Science,"Network Security, Cryptography, Python",INTJ,,On-Site,"Network Security, Cryptography, Python",Cybersecurity Expert
81.5046831981473,5.429556355249319,5.38137681675094,9.724976289678338,"Jenkins, AWS, Linux, Kubernetes","Adaptability, Teamwork, Creativity",Data Science,"Jenkins, AWS, Linux, Kubernetes",ISTP,,Remote,"Jenkins, AWS, Linux, Kubernetes",DevOps Engineer
79.58293822065936,4.232129695286675,2.035256566428622,7.657345190319639,"Python, JavaScript","Time Management, Adaptability, Teamwork",Data Science,"Python, JavaScript",INTJ,,Hybrid,"Python, JavaScript",Software Engineer
78.49549121742938,2.78809644886944,1.1119933180981547,11.303607522790108,"Ethical Hacking, Network Security","Critical Thinking, Communication, Time Management",Physics,"Ethical Hacking, Network Security",ISTP,Microsoft Certified,Hybrid,"Ethical Hacking, Network Security",Cybersecurity Expert
82.59898812926491,1.7819090220172398,1.5201280965322541,2.4650058644006547,"PyTorch, TensorFlow, Python","Critical Thinking, Time Management, Adaptability",Electronics Engineering,"PyTorch, TensorFlow, Python",INTP,Microsoft Certified,Hybrid,"PyTorch, TensorFlow, Python",Data Scientist
86.07043056476266,4.461367919065651,4.3701366943729685,3.8845459409376213,"SQL, JavaScript, C++, Python","Leadership, Problem Solving",Information Technology,"SQL, JavaScript, C++, Python",ISTJ,Cisco Certified,On-Site,"SQL, JavaScript, C++, Python",Software Engineer
86.3194721522701,3.7255276413034983,3.6529425231281825,4.274094958613789,"TensorFlow, R, PyTorch","Problem Solving, Teamwork",Electronics Engineering,"TensorFlow, R, PyTorch",INTP,,Remote,"TensorFlow, R, PyTorch",Data Scientist
82.04760965727813,1.4878125511964986,1.2824749412909429,6.601622644884396,"Python, R, SQL, PyTorch","Adaptability, Communication, Time Management",Computer Science,"Python, R, SQL, PyTorch",ENFP,CompTIA Security+,Hybrid,"Python, R, SQL, PyTorch",Data Scientist
85.61335157997398,3.229287644904275,2.83476582570174,10.916236694563763,"Network Security, Cryptography, Python","Critical Thinking, Time Management, Adaptability",Data Science,"Network Security, Cryptography, Python",ENTJ,Cisco Certified,Remote,"Network Security, Cryptography, Python",Cybersecurity Expert
93.1233922923478,3.4890625401714512,0.368004335491963,8.567801047242941,"TensorFlow, Python","Critical Thinking, Time Management",Electronics Engineering,"TensorFlow, Python",ISTJ,AWS Certified,On-Site,"TensorFlow, Python",Data Scientist
87.42366408647237,4.966306752191272,1.573135655655889,10.57179256998753,"Python, TensorFlow, PyTorch, R","Leadership, Adaptability, Problem Solving",Physics,"Python, TensorFlow, PyTorch, R",ISTP,,Hybrid,"Python, TensorFlow, PyTorch, R",Data Scientist
73.26821672504563,6.412081842036693,5.152771637801158,7.5468609621897444,"Kubernetes, Jenkins","Problem Solving, Communication, Creativity",Mathematics,"Kubernetes, Jenkins",ENFJ,Google Certified,Remote,"Kubernetes, Jenkins",DevOps Engineer
79.9894849795056,3.653189883533682,3.556224689112058,6.378926524194342,"Python, JavaScript","Adaptability, Critical Thinking",Physics,"Python, JavaScript",INTJ,CompTIA Security+,Hybrid,"Python, JavaScript",Software Engineer
80.29345483016638,6.399109569758476,3.3623155771563513,5.199059467078195,"Jenkins, Kubernetes, AWS","Time Management, Teamwork, Creativity",Data Science,"Jenkins, Kubernetes, AWS",INTJ,CompTIA Security+,On-Site,"Jenkins, Kubernetes, AWS",DevOps Engineer
72.98149069634935,5.38088781037717,1.7493482337411004,9.176944770174877,"AWS, Kubernetes, Linux, Jenkins","Time Management, Adaptability",Data Science,"AWS, Kubernetes, Linux, Jenkins",ENFJ,CompTIA Security+,On-Site,"AWS, Kubernetes, Linux, Jenkins",DevOps Engineer
84.12179640860802,3.1276248086850664,2.042848147775608,14.197962639830275,"Java, C++","Leadership, Critical Thinking, Teamwork",Mathematics,"Java, C++",INTP,,Hybrid,"Java, C++",Software Engineer
80.24074762662688,4.476566775596156,3.5917927321701044,7.311630567930161,"Cryptography, Ethical Hacking","Teamwork, Creativity, Time Management",Information Technology,"Cryptography, Ethical Hacking",ENTJ,AWS Certified,Remote,"Cryptography, Ethical Hacking",Cybersecurity Expert
80.98191647346121,3.1332576677029333,2.598707193220887,5.65977557939409,"JavaScript, Python, SQL, Java","Problem Solving, Leadership",Physics,"JavaScript, Python, SQL, Java",INTJ,,On-Site,"JavaScript, Python, SQL, Java",Software Engineer
82.23158790426822,5.715965993658017,0.275182813290524,9.223159961535899,"Computer Vision, PyTorch, TensorFlow","Adaptability, Problem Solving",Mathematics,"Computer Vision, PyTorch, TensorFlow",ENTJ,,Hybrid,"Computer Vision, PyTorch, TensorFlow",AI Engineer
82.16098539210404,4.607228445217947,0.29320820754495364,8.650988115085678,"TensorFlow, PyTorch, NLP, Python","Adaptability, Creativity",Computer Science,"TensorFlow, PyTorch, NLP, Python",ENFP,CompTIA Security+,On-Site,"TensorFlow, PyTorch, NLP, Python",AI Engineer
84.62088189240869,2.8251426489020925,0.9628529688917076,4.483422078120858,"Network Security, Ethical Hacking, Python","Leadership, Critical Thinking, Adaptability",Physics,"Network Security, Ethical Hacking, Python",ENTP,Cisco Certified,Hybrid,"Network Security, Ethical Hacking, Python",Cybersecurity Expert
89.37753990255754,4.926002411727587,3.212858275508237,11.55477947327583,"Network Security, Python, Cryptography","Teamwork, Problem Solving",Physics,"Network Security, Python, Cryptography",ISTP,Microsoft Certified,On-Site,"Network Security, Python, Cryptography",Cybersecurity Expert
76.3990268649602,2.9804885636919645,1.8204230167722926,5.526148939643768,"AWS, Jenkins","Critical Thinking, Leadership, Creativity",Electronics Engineering,"AWS, Jenkins",ISTJ,AWS Certified,Hybrid,"AWS, Jenkins",DevOps Engineer
75.0,2.467444116040608,2.2990502326134545,5.9701504123719165,"SQL, R","Adaptability, Leadership",Mathematics,"SQL, R",ENTJ,CompTIA Security+,On-Site,"SQL, R",Data Scientist
80.61149613441575,4.055105376327729,3.680458256081286,7.7122611557348515,"PyTorch, Computer Vision","Adaptability, Teamwork, Critical Thinking",Electronics Engineering,"PyTorch, Computer Vision",ENFJ,AWS Certified,On-Site,"PyTorch, Computer Vision",AI Engineer
75.71003979187797,6.119539480955641,0.7006116212256663,6.454549947404815,"Ethical Hacking, Python, Network Security, Cryptography","Problem Solving, Adaptability",Computer Science,"Ethical Hacking, Python, Network Security, Cryptography",ENFJ,Microsoft Certified,On-Site,"Ethical Hacking, Python, Network Security, Cryptography",Cybersecurity Expert
82.04800461278577,4.968303956042693,0.050334801684433966,7.088768371276338,"Computer Vision, TensorFlow, PyTorch","Critical Thinking, Creativity",Mathematics,"Computer Vision, TensorFlow, PyTorch",ENFP,,Hybrid,"Computer Vision, TensorFlow, PyTorch",AI Engineer
89.55466189873135,5.864176615731714,3.1226312360871713,7.835089931771207,"C++, Python, Java, JavaScript","Problem Solving, Teamwork",Mathematics,"C++, Python, Java, JavaScript",INTP,Cisco Certified,On-Site,"C++, Python, Java, JavaScript",Software Engineer
82.78074647288142,5.944925799603967,2.653930900502492,8.38704272414682,"TensorFlow, Python, NLP, Computer Vision","Teamwork, Time Management",Physics,"TensorFlow, Python, NLP, Computer Vision",INTJ,Microsoft Certified,Remote,"TensorFlow, Python, NLP, Computer Vision",AI Engineer
79.52706730223535,2.2686707030280093,1.7285156812716418,11.519799905941916,"Cryptography, Ethical Hacking, Network Security, Python","Creativity, Communication, Time Management",Computer Science,"Cryptography, Ethical Hacking, Network Security, Python",ISTP,CompTIA Security+,Hybrid,"Cryptography, Ethical Hacking, Network Security, Python",Cybersecurity Expert
92.57318453290179,2.6315551111820743,0.44041636114702437,11.74822730846932,"Network Security, Python, Ethical Hacking","Creativity, Communication",Mathematics,"Network Security, Python, Ethical Hacking",INTP,Google Certified,Hybrid,"Network Security, Python, Ethical Hacking",Cybersecurity Expert
87.67839159519377,2.735309252832942,1.3344238936860175,4.170430042600248,"Jenkins, AWS, Kubernetes","Time Management, Creativity",Electronics Engineering,"Jenkins, AWS, Kubernetes",ISTJ,Google Certified,On-Site,"Jenkins, AWS, Kubernetes",DevOps Engineer
95.0,3.0100217355147816,0.7431967209294547,10.546942934125454,"Python, Ethical Hacking, Cryptography, Network Security","Adaptability, Teamwork",Electronics Engineering,"Python, Ethical Hacking, Cryptography, Network Security",ENTP,Google Certified,On-Site,"Python, Ethical Hacking, Cryptography, Network Security",Cybersecurity Expert
75.97197263546617,4.083662234183045,2.3704336203447887,4.252770312111259,"Cryptography, Network Security, Ethical Hacking, Python","Adaptability, Creativity",Data Science,"Cryptography, Network Security, Ethical Hacking, Python",INTJ,Microsoft Certified,On-Site,"Cryptography, Network Security, Ethical Hacking, Python",Cybersecurity Expert
84.0306583959599,6.262788909507767,4.4521209195766,9.255542470678671,"NLP, Computer Vision, TensorFlow, Python","Adaptability, Communication, Problem Solving",Physics,"NLP, Computer Vision, TensorFlow, Python",ISTJ,AWS Certified,Remote,"NLP, Computer Vision, TensorFlow, Python",AI Engineer
87.27485945300486,5.7202104691269895,0.8511442619550417,6.626756050653935,"SQL, Python, PyTorch","Leadership, Time Management",Information Technology,"SQL, Python, PyTorch",INTJ,Google Certified,Remote,"SQL, Python, PyTorch",Data Scientist
83.46978129994139,5.822638973273588,3.339452025045957,11.604424292507398,"Kubernetes, AWS, Linux, Jenkins","Leadership, Teamwork",Data Science,"Kubernetes, AWS, Linux, Jenkins",ISTJ,Microsoft Certified,Hybrid,"Kubernetes, AWS, Linux, Jenkins",DevOps Engineer
85.81551087208254,2.1527472854668996,1.877299693387716,6.217809446718402,"PyTorch, Python, TensorFlow","Critical Thinking, Teamwork, Leadership",Information Technology,"PyTorch, Python, TensorFlow",INTJ,,On-Site,"PyTorch, Python, TensorFlow",AI Engineer
81.12547893423998,5.702380659767596,0.8145867155465466,9.780851300312722,"Kubernetes, AWS","Time Management, Critical Thinking",Physics,"Kubernetes, AWS",ISTP,,On-Site,"Kubernetes, AWS",DevOps Engineer
80.0808914355748,4.745651681385864,2.9996781621832027,8.193365980157196,"Kubernetes, Jenkins, AWS","Adaptability, Problem Solving, Teamwork",Information Technology,"Kubernetes, Jenkins, AWS",INTP,Microsoft Certified,Remote,"Kubernetes, Jenkins, AWS",DevOps Engineer
83.60445762550152,3.7550905464244506,0.5720114013389946,5.395512112639837,"Network Security, Cryptography, Ethical Hacking","Leadership, Problem Solving",Electronics Engineering,"Network Security, Cryptography, Ethical Hacking",ENTJ,AWS Certified,Remote,"Network Security, Cryptography, Ethical Hacking",Cybersecurity Expert
87.63852203302845,6.038540173482803,5.235012576379631,7.901309025408642,"Python, JavaScript, Java","Communication, Leadership, Problem Solving",Data Science,"Python, JavaScript, Java",ENFJ,Cisco Certified,Remote,"Python, JavaScript, Java",Software Engineer
73.8059856563489,4.483477114089733,1.274536389769139,4.204455266997238,"Kubernetes, Linux, Jenkins","Creativity, Problem Solving",Data Science,"Kubernetes, Linux, Jenkins",ISTP,AWS Certified,On-Site,"Kubernetes, Linux, Jenkins",DevOps Engineer
89.44958166282584,3.334839999818054,1.1350819795483804,11.404485057361725,"R, PyTorch","Adaptability, Critical Thinking",Mathematics,"R, PyTorch",ISTJ,Google Certified,Remote,"R, PyTorch",Data Scientist
81.2539652114287,2.253750495336087,1.2725330033662265,11.37153868894582,"Python, Network Security","Leadership, Adaptability",Physics,"Python, Network Security",ENTJ,AWS Certified,On-Site,"Python, Network Security",Cybersecurity Expert
84.20864457370217,3.086365460476102,0.32519465678079335,12.163710223484163,"JavaScript, SQL","Adaptability, Creativity, Leadership",Data Science,"JavaScript, SQL",ENTJ,Cisco Certified,Remote,"JavaScript, SQL",Software Engineer
83.56804063251612,5.312416187920267,2.208889373548798,9.476884349494775,"Ethical Hacking, Cryptography","Leadership, Time Management, Problem Solving",Electronics Engineering,"Ethical Hacking, Cryptography",INTP,AWS Certified,On-Site,"Ethical Hacking, Cryptography",Cybersecurity Expert
86.63709885825494,6.431584748793984,2.029984010450718,8.803493436200824,"Python, Ethical Hacking","Leadership, Adaptability",Computer Science,"Python, Ethical Hacking",ISTP,,Hybrid,"Python, Ethical Hacking",Cybersecurity Expert
